# Balancin telemetria  2026-05-26 09:42:51
# Cargar en MATLAB:
#   data = readmatrix('archivo.txt', 'CommentStyle','#');
# Columnas:
# t[s]	vd[m/s]	v[m/s]	theta[rad]	alpha[rad]	oml[rad/s]	omr[rad/s]	ul[V]	ur[V]	Sl	Sr	modo_sol
4.750	+0.000000	+0.000000	+0.145335	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	106	28	0
4.760	+0.000000	+0.000000	+0.150023	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	108	28	0
4.770	+0.000000	+0.000000	+0.147679	+1.394532	+0.000000	+0.000000	+0.000000	+0.000000	108	28	0
4.780	+0.000000	+0.069020	+0.150023	+1.394532	+11.072664	-13.840830	-10.264901	-10.264901	108	28	0
4.790	+0.000000	+0.062745	+0.147679	+1.317668	+10.726644	-13.840830	-10.264901	-10.264901	107	28	0
4.800	+0.000000	+0.083137	+0.142991	+1.240804	+11.534025	-13.379469	-10.264901	-10.264901	105	28	0
4.810	+0.000000	+0.083137	+0.142991	+1.185901	+11.880046	-13.840830	-10.264901	-10.264901	105	28	0
4.820	+0.000000	+0.095686	+0.142991	+1.152959	+12.226067	-13.379469	-10.264901	-10.264901	105	27	0
4.830	+0.000000	+0.089412	+0.145335	+1.109037	+12.226067	-13.840830	-10.264901	-10.264901	106	28	0
4.840	+0.000000	+0.103529	+0.147679	+1.076095	+12.687428	-13.379469	-10.264901	-10.264901	107	27	0
4.850	+0.000000	+0.109804	+0.147679	+1.010212	+13.033449	-13.379469	-10.264901	-10.264901	107	28	0
4.860	+0.000000	+0.116078	+0.142991	+0.999231	+13.033449	-13.033449	-10.264901	-10.264901	105	28	0
4.870	+0.000000	+0.116078	+0.140647	+0.933348	+13.033449	-13.033449	-10.264901	-10.264901	102	27	0
4.880	+0.000000	+0.130196	+0.133615	+0.944329	+13.840830	-13.033449	-10.264901	-10.264901	100	28	0
4.890	+0.000000	+0.109804	+0.128926	+0.878445	+13.033449	-13.379469	-10.264901	-10.264901	97	28	0
4.900	+0.000000	+0.130196	+0.124238	+0.889426	+13.840830	-13.033449	-10.264901	-10.264901	95	28	0
4.910	+0.000000	+0.122353	+0.124238	+0.856484	+13.840830	-13.379469	-10.264901	-10.264901	95	27	0
4.920	+0.000000	+0.136471	+0.121894	+0.823542	+14.186851	-13.033449	-10.264901	-10.264901	93	28	0
4.930	+0.000000	+0.136471	+0.121894	+0.779620	+14.186851	-13.033449	-10.264901	-10.264901	93	27	0
4.940	+0.000000	+0.136471	+0.121894	+0.735698	+14.186851	-13.033449	-10.264901	-10.264901	93	28	0
4.950	+0.000000	+0.150588	+0.121894	+0.658834	+14.532872	-12.687428	-10.264901	-10.264901	93	28	0
4.960	+0.000000	+0.142745	+0.124238	+0.669814	+14.532872	-13.033449	-10.264901	-10.264901	95	27	0
4.970	+0.000000	+0.150588	+0.131271	+0.581970	-14.532872	-13.033449	-10.264901	-10.264901	98	27	0
4.980	+0.000000	+0.150588	+0.138303	+0.570989	-14.532872	-13.033449	-10.264901	-10.264901	101	28	0
4.990	+0.000000	+0.156863	+0.147679	+0.527067	-14.186851	-13.033449	-10.264901	-10.264901	107	27	0
5.000	+0.000000	+0.156863	+0.159400	+0.461184	-14.186851	-13.033449	-10.264901	-10.264901	113	27	0
5.010	+0.000000	+0.156863	+0.173465	+0.406281	-14.186851	-13.033449	-10.264901	-10.264901	121	28	0
5.020	+0.000000	+0.163137	+0.187529	+0.373339	-13.840830	-13.033449	-10.264901	-10.264901	129	28	0
5.030	+0.000000	+0.169412	+0.206282	+0.329417	-13.840830	-12.687428	-10.264901	-10.264901	138	27	0
5.040	+0.000000	+0.150588	+0.215659	+0.263534	-14.186851	-13.379469	-10.264901	-10.264901	144	28	0
5.050	+0.000000	+0.163137	+0.227379	+0.230592	-13.840830	-13.033449	-10.264901	-10.264901	150	27	0
5.060	+0.000000	+0.156863	+0.234412	+0.153728	-14.186851	-13.033449	-10.264901	-10.264901	153	28	0
5.070	+0.000000	+0.163137	+0.239100	+0.076864	-13.840830	-13.033449	+7.367550	+7.367550	156	27	0
5.080	+0.000000	+0.163137	+0.241444	-0.010981	-13.840830	-13.033449	+0.331126	+0.331126	157	27	0
5.090	+0.000000	+0.150588	+0.241444	-0.065883	-14.186851	-13.379469	-4.552980	-4.552980	157	27	0
5.100	+0.000000	+0.109804	+0.239100	-0.153728	+13.840830	-14.186851	+10.264901	+10.264901	155	27	0
5.110	+0.000000	-0.039216	+0.234412	-0.164708	+9.573241	+11.072664	+10.264901	+10.264901	153	27	0
5.120	+0.000000	+0.153725	+0.232068	-0.351378	+3.460208	+5.305652	+10.264901	+10.264901	152	28	0
5.130	+0.000000	-0.014118	+0.232068	-0.538048	-1.268743	+0.346021	+10.264901	+10.264901	152	27	0
5.140	+0.000000	-0.122353	+0.232068	-0.625892	-4.267589	-2.768166	+10.264901	+10.264901	152	27	0
5.150	+0.000000	-0.196078	+0.234412	-0.680795	-6.574394	-4.728950	+10.264901	+10.264901	153	27	0
5.160	+0.000000	+0.145882	+0.234412	-0.702756	-8.189158	-6.574394	+10.264901	+10.264901	153	27	0
5.170	+0.000000	+0.106667	+0.236756	-0.735698	-9.342561	-7.727797	+10.264901	+10.264901	155	27	0
5.180	+0.000000	+0.065882	+0.239100	-0.779620	-10.034602	-9.342561	+10.264901	+10.264901	155	27	0
5.190	+0.000000	+0.025098	+0.241444	-0.878445	-10.841984	-10.841984	+10.264901	+10.264901	156	27	0
5.200	+0.000000	+0.010980	+0.241444	-0.889426	-11.649366	-10.841984	+10.264901	+10.264901	157	27	0
5.210	+0.000000	-0.021961	+0.243788	-0.900406	-11.995386	-12.341407	+10.264901	+10.264901	158	27	0
5.220	+0.000000	-0.036078	+0.246132	-1.010212	-12.341407	-12.802768	+10.264901	+10.264901	159	27	0
5.230	+0.000000	-0.048627	+0.246132	-0.977270	-12.802768	-13.148789	+10.264901	+10.264901	159	27	0
5.240	+0.000000	-0.054902	+0.246132	-1.043154	-12.341407	-13.956171	+10.264901	+10.264901	159	27	0
5.250	+0.000000	-0.069020	+0.246132	-1.010212	-13.148789	-13.956171	+10.264901	+10.264901	159	27	0
5.260	+0.000000	-0.083137	+0.243788	-1.043154	-13.148789	-14.648212	+10.264901	+10.264901	158	27	0
5.270	+0.000000	-0.083137	+0.243788	-0.999231	-13.148789	-14.648212	+10.264901	+10.264901	157	27	0
5.280	+0.000000	-0.089412	+0.241444	-1.032173	-13.148789	+14.532872	+10.264901	+10.264901	156	27	0
5.290	+0.000000	-0.095686	+0.236756	-1.098056	-13.494810	+14.532872	+10.264901	+10.264901	154	27	0
5.300	+0.000000	-0.103529	+0.232068	-1.120018	-13.494810	+14.186851	+10.264901	+10.264901	151	27	0
5.310	+0.000000	-0.095686	+0.227379	-1.141979	-13.494810	+14.532872	+10.264901	+10.264901	148	27	0
5.320	+0.000000	-0.109804	+0.218003	-1.185901	-13.956171	+14.186851	+10.264901	+10.264901	145	27	0
5.330	+0.000000	-0.116078	+0.213315	-1.141979	-13.956171	+13.840830	+10.264901	+10.264901	141	27	0
5.340	+0.000000	-0.109804	+0.203938	-1.141979	-13.956171	+14.186851	+10.264901	+10.264901	137	27	0
5.350	+0.000000	-0.116078	+0.196906	-1.098056	-14.302191	+14.186851	+10.264901	+10.264901	132	27	0
5.360	+0.000000	-0.116078	+0.187529	-1.021192	-13.956171	+13.840830	+10.264901	+10.264901	128	27	0
5.370	+0.000000	-0.130196	+0.178153	-0.999231	-14.648212	+13.840830	+10.264901	+10.264901	122	27	0
5.380	+0.000000	-0.122353	+0.037506	-1.043154	-14.302191	+13.840830	+10.264901	+10.264901	118	97	0
5.390	+0.000000	-0.130196	+0.035162	-1.054134	-14.648212	+13.840830	+10.264901	+10.264901	114	94	0
5.400	+0.000000	-0.136471	+0.011721	-1.032173	-14.648212	+13.379469	+10.264901	+10.264901	111	104	0
5.410	+0.000000	-0.122353	+0.009376	-0.988251	-14.302191	+13.840830	+10.264901	+10.264901	108	103	0
5.420	+0.000000	-0.130196	+0.007032	-0.955309	-14.648212	+13.840830	+10.264901	+10.264901	106	102	0
5.430	+0.000000	-0.136471	+0.004688	-0.944329	-14.648212	+13.379469	+10.264901	+10.264901	105	102	0
5.440	+0.000000	-0.142745	+0.002344	-0.911387	+14.532872	+13.379469	+10.264901	+10.264901	104	102	0
5.450	+0.000000	-0.136471	+0.004688	-0.878445	+14.532872	+13.840830	+10.264901	+10.264901	104	101	0
5.460	+0.000000	-0.142745	+0.002344	-0.856484	+14.532872	+13.379469	+10.264901	+10.264901	103	101	0
5.470	+0.000000	-0.150588	+0.002344	-0.801581	+14.186851	+13.379469	+10.264901	+10.264901	102	101	0
5.480	+0.000000	-0.150588	+0.002344	-0.779620	+14.186851	+13.379469	+10.264901	+10.264901	102	100	0
5.490	+0.000000	-0.150588	+0.002344	-0.768640	+14.186851	+13.379469	+10.264901	+10.264901	103	100	0
5.500	+0.000000	-0.156863	+0.004688	-0.724717	+14.186851	+13.033449	+10.264901	+10.264901	104	100	0
5.510	+0.000000	-0.150588	+0.009376	-0.636873	+14.186851	+13.379469	+10.264901	+10.264901	106	100	0
5.520	+0.000000	-0.156863	+0.018753	-0.636873	+14.186851	+13.033449	+10.264901	+10.264901	110	100	0
5.530	+0.000000	-0.163137	+0.023441	-0.592950	+13.840830	+13.033449	+10.264901	+10.264901	112	100	0
5.540	+0.000000	-0.142745	+0.023441	-0.549028	+14.532872	+13.379469	+10.264901	+10.264901	113	100	0
5.550	+0.000000	-0.150588	+0.023441	-0.505106	+14.186851	+13.379469	+10.264901	+10.264901	112	100	0
5.560	+0.000000	-0.156863	+0.018753	-0.439223	+14.186851	+13.033449	+10.264901	+10.264901	110	100	0
5.570	+0.000000	-0.150588	+0.110173	-0.406281	+14.186851	+13.379469	+10.264901	+10.264901	109	49	0
5.580	+0.000000	-0.150588	+0.128926	-0.351378	+14.186851	+13.379469	+10.264901	+10.264901	107	37	0
5.590	+0.000000	-0.163137	+0.133615	-0.285495	+13.840830	+13.033449	+10.264901	+10.264901	105	34	0
5.600	+0.000000	-0.150588	+0.145335	-0.186670	+14.186851	+13.379469	+10.264901	+10.264901	104	26	0
5.610	+0.000000	-0.150588	+0.157056	-0.087845	+13.840830	+13.840830	-7.698675	-7.698675	105	20	0
5.620	+0.000000	-0.136471	+0.173465	-0.043922	+14.186851	+14.186851	-3.973510	-3.973510	109	16	0
5.630	+0.000000	-0.122353	+0.175809	+0.032942	+14.532872	+14.532872	+2.731788	+2.731788	110	16	0
5.640	+0.000000	-0.095686	+0.175809	+0.142747	-14.302191	-14.302191	-10.264901	-10.264901	111	17	0
5.650	+0.000000	+0.025098	+0.180497	+0.274514	-10.841984	-10.841984	-10.264901	-10.264901	114	17	0
5.660	+0.000000	-0.134902	+0.185185	+0.450203	-3.921569	-3.921569	-10.264901	-10.264901	117	17	0
5.670	+0.000000	+0.047059	+0.187529	+0.603931	+1.845444	+0.692042	-10.264901	-10.264901	118	18	0
5.680	+0.000000	+0.147451	+0.187529	+0.647853	+4.959631	+3.460208	-10.264901	-10.264901	119	18	0
5.690	+0.000000	-0.186667	+0.187529	+0.702756	+7.612457	+4.613610	-10.264901	-10.264901	119	18	0
5.700	+0.000000	-0.119216	+0.187529	+0.845503	+9.227220	+6.920415	-10.264901	-10.264901	118	18	0
5.710	+0.000000	-0.065882	+0.182841	+0.889426	+10.726644	+8.419839	-10.264901	-10.264901	116	18	0
5.720	+0.000000	-0.051765	+0.178153	+0.999231	+11.072664	+8.765859	-10.264901	-10.264901	114	18	0
5.730	+0.000000	-0.010980	+0.175809	+1.021192	+11.880046	+10.380623	-10.264901	-10.264901	113	18	0
5.740	+0.000000	+0.007843	+0.180497	+1.010212	+12.226067	+11.072664	-10.264901	-10.264901	115	18	0
5.750	+0.000000	+0.036078	+0.187529	+1.065115	+13.033449	+11.880046	-10.264901	-10.264901	119	18	0
5.760	+0.000000	+0.036078	+0.182841	+1.087076	+13.033449	+11.880046	-10.264901	-10.264901	117	18	0
5.770	+0.000000	+0.062745	+0.175809	+1.163940	+13.840830	+12.687428	-10.264901	-10.264901	113	18	0
5.780	+0.000000	+0.069020	+0.173465	+1.185901	+13.840830	+13.033449	-10.264901	-10.264901	111	18	0
5.790	+0.000000	+0.083137	+0.173465	+1.207862	+13.840830	+13.840830	-10.264901	-10.264901	111	18	0
5.800	+0.000000	+0.095686	+0.171120	+1.229823	+13.840830	+14.532872	-10.264901	-10.264901	111	18	0
5.810	+0.000000	+0.109804	+0.164088	+1.207862	+14.186851	-14.532872	-10.264901	-10.264901	107	18	0
5.820	+0.000000	+0.103529	+0.164088	+1.207862	+13.379469	-14.186851	-10.264901	-10.264901	107	19	0
5.830	+0.000000	+0.109804	+0.168776	+1.251784	+13.840830	-14.186851	-10.264901	-10.264901	109	18	0
5.840	+0.000000	+0.109804	+0.168776	+1.218843	+13.840830	-14.186851	-10.264901	-10.264901	109	18	0
5.850	+0.000000	+0.116078	+0.166432	+1.098056	+13.840830	-13.840830	-10.264901	-10.264901	108	18	0
5.860	+0.000000	+0.116078	+0.166432	+1.109037	+13.840830	-13.840830	-10.264901	-10.264901	107	18	0
5.870	+0.000000	+0.122353	+0.164088	+1.141979	+13.840830	-13.379469	-10.264901	-10.264901	107	18	0
5.880	+0.000000	+0.116078	+0.161744	+1.196882	+13.840830	-13.840830	-10.264901	-10.264901	105	19	0
5.890	+0.000000	+0.122353	+0.161744	+1.174920	+13.840830	-13.379469	-10.264901	-10.264901	105	18	0
5.900	+0.000000	+0.122353	+0.164088	+1.152959	+13.840830	-13.379469	-10.264901	-10.264901	106	18	0
5.910	+0.000000	+0.122353	+0.164088	+1.109037	+13.840830	-13.379469	-10.264901	-10.264901	107	18	0
5.920	+0.000000	+0.130196	+0.166432	+1.076095	+13.840830	-13.033449	-10.264901	-10.264901	107	19	0
5.930	+0.000000	+0.130196	+0.164088	+1.021192	+13.840830	-13.033449	-10.264901	-10.264901	107	18	0
5.940	+0.000000	+0.130196	+0.157056	+1.021192	+13.840830	-13.033449	-10.264901	-10.264901	103	19	0
5.950	+0.000000	+0.130196	+0.152368	+0.999231	+13.840830	-13.033449	-10.264901	-10.264901	101	19	0
5.960	+0.000000	+0.122353	+0.147679	+1.021192	+13.840830	-13.379469	-10.264901	-10.264901	98	19	0
5.970	+0.000000	+0.130196	+0.142991	+0.988251	+13.840830	-13.033449	-10.264901	-10.264901	95	19	0
5.980	+0.000000	+0.136471	+0.142991	+0.988251	+14.186851	-13.033449	-10.264901	-10.264901	95	19	0
5.990	+0.000000	+0.136471	+0.138303	+0.900406	+14.186851	-13.033449	-10.264901	-10.264901	93	19	0
6.000	+0.000000	+0.136471	+0.138303	+0.867465	+14.186851	-13.033449	-10.264901	-10.264901	92	18	0
6.010	+0.000000	+0.136471	+0.135959	+0.790601	+14.186851	-13.033449	-10.264901	-10.264901	92	19	0
6.020	+0.000000	+0.142745	+0.135959	+0.757659	+14.186851	-12.687428	-10.264901	-10.264901	92	19	0
6.030	+0.000000	+0.156863	+0.138303	+0.702756	-14.532872	-12.687428	-10.264901	-10.264901	93	19	0
6.040	+0.000000	+0.142745	+0.142991	+0.680795	+14.532872	-13.033449	-10.264901	-10.264901	95	19	0
6.050	+0.000000	+0.142745	+0.147679	+0.592950	+14.532872	-13.033449	-10.264901	-10.264901	98	19	0
6.060	+0.000000	+0.156863	+0.157056	+0.549028	-14.186851	-13.033449	-10.264901	-10.264901	102	18	0
6.070	+0.000000	+0.156863	+0.166432	+0.494125	-14.186851	-13.033449	-10.264901	-10.264901	108	19	0
6.080	+0.000000	+0.163137	+0.178153	+0.461184	-14.186851	-12.687428	-10.264901	-10.264901	115	19	0
6.090	+0.000000	+0.156863	+0.192218	+0.417261	-14.186851	-13.033449	-10.264901	-10.264901	122	19	0
6.100	+0.000000	+0.156863	+0.208626	+0.351378	-14.186851	-13.033449	-10.264901	-10.264901	131	18	0
6.110	+0.000000	+0.169412	+0.222691	+0.340397	-13.840830	-12.687428	-10.264901	-10.264901	138	19	0
6.120	+0.000000	+0.163137	+0.234412	+0.230592	-13.840830	-13.033449	-10.264901	-10.264901	144	19	0
6.130	+0.000000	+0.156863	+0.243788	+0.219611	-14.186851	-13.033449	-10.264901	-10.264901	150	19	0
6.140	+0.000000	+0.163137	+0.250820	+0.186670	-13.840830	-13.033449	-10.264901	-10.264901	153	18	0
6.150	+0.000000	+0.169412	+0.255509	+0.098825	-13.840830	-12.687428	+8.609272	+8.692053	155	19	0
6.160	+0.000000	+0.156863	+0.253165	+0.043922	-14.186851	-13.033449	+4.470199	+4.552980	155	19	0
6.170	+0.000000	+0.156863	+0.253165	-0.010981	-14.186851	-13.033449	-0.413907	-0.331126	154	19	0
6.180	+0.000000	+0.142745	+0.250820	-0.109806	-14.532872	-13.379469	-7.864238	-7.781457	153	19	0
6.190	+0.000000	+0.062745	+0.246132	-0.175689	+12.687428	+13.840830	+10.264901	+10.264901	150	19	0
6.200	+0.000000	-0.133333	+0.239100	-0.351378	+6.920415	+8.419839	+10.264901	+10.264901	147	18	0
6.210	+0.000000	+0.073725	+0.236756	-0.516087	+1.153403	+2.998847	+10.264901	+10.264901	145	19	0
6.220	+0.000000	-0.081569	+0.234412	-0.538048	-3.114187	-1.614764	+10.264901	+10.264901	144	19	0
6.230	+0.000000	-0.149020	+0.234412	-0.647853	-5.074971	-3.575548	+10.264901	+10.264901	144	19	0
6.240	+0.000000	+0.186667	+0.236756	-0.669814	-7.035755	-5.420992	+10.264901	+10.264901	145	18	0
6.250	+0.000000	+0.125490	+0.236756	-0.680795	-8.535179	-7.381776	+10.264901	+10.264901	146	19	0
6.260	+0.000000	+0.092549	+0.239100	-0.768640	-9.342561	-8.535179	+10.264901	+10.264901	147	19	0
6.270	+0.000000	+0.039216	+0.243788	-0.779620	-10.495963	-10.495963	+10.264901	+10.264901	149	19	0
6.280	+0.000000	+0.004706	+0.246132	-0.900406	-11.188005	-11.649366	+10.264901	+10.264901	151	18	0
6.290	+0.000000	-0.001569	+0.250820	-0.977270	-11.649366	-11.649366	+10.264901	+10.264901	153	18	0
6.300	+0.000000	-0.028235	+0.253165	-1.054134	-11.649366	-13.148789	+10.264901	+10.264901	154	19	0
6.310	+0.000000	-0.042353	+0.255509	-1.098056	-11.995386	-13.494810	+10.264901	+10.264901	155	19	0
6.320	+0.000000	-0.062745	+0.257853	-1.120018	-12.341407	-14.302191	+10.264901	+10.264901	156	18	0
6.330	+0.000000	-0.062745	+0.257853	-1.163940	-12.341407	-14.302191	+10.264901	+10.264901	157	19	0
6.340	+0.000000	-0.075294	+0.257853	-1.218843	-12.802768	-14.648212	+10.264901	+10.264901	157	18	0
6.350	+0.000000	-0.083137	+0.257853	-1.240804	-12.802768	+14.532872	+10.264901	+10.264901	157	19	0
6.360	+0.000000	-0.089412	+0.257853	-1.273745	-13.148789	+14.532872	+10.264901	+10.264901	156	18	0
6.370	+0.000000	-0.095686	+0.255509	-1.284726	-13.494810	+14.532872	+10.264901	+10.264901	155	18	0
6.380	+0.000000	-0.103529	+0.250820	-1.339629	-13.494810	+14.186851	+10.264901	+10.264901	153	18	0
6.390	+0.000000	-0.109804	+0.248476	-1.361590	-13.956171	+14.186851	+10.264901	+10.264901	152	18	0
6.400	+0.000000	-0.109804	+0.243788	-1.394532	-13.956171	+14.186851	+10.264901	+10.264901	149	18	0
6.410	+0.000000	-0.116078	+0.236756	-1.394532	-14.302191	+14.186851	+10.264901	+10.264901	145	19	0
6.420	+0.000000	-0.116078	+0.227379	-1.350609	-14.302191	+14.186851	+10.264901	+10.264901	141	18	0
6.430	+0.000000	-0.116078	+0.220347	-1.251784	-14.302191	+14.186851	+10.264901	+10.264901	137	18	0
6.440	+0.000000	-0.116078	+0.210970	-1.262765	-14.302191	+14.186851	+10.264901	+10.264901	132	18	0
6.450	+0.000000	-0.130196	+0.203938	-1.295707	-14.648212	+13.840830	+10.264901	+10.264901	128	18	0
6.460	+0.000000	-0.122353	+0.194562	-1.295707	-14.648212	+14.186851	+10.264901	+10.264901	123	18	0
6.470	+0.000000	-0.130196	+0.185185	-1.262765	-14.648212	+13.840830	+10.264901	+10.264901	117	18	0
6.480	+0.000000	-0.130196	+0.175809	-1.218843	-14.648212	+13.840830	+10.264901	+10.264901	113	19	0
6.490	+0.000000	-0.130196	+0.171120	-1.130998	-14.648212	+13.840830	+10.264901	+10.264901	110	18	0
6.500	+0.000000	-0.130196	+0.166432	-1.130998	-14.648212	+13.840830	+10.264901	+10.264901	108	18	0
6.510	+0.000000	-0.136471	+0.159400	-1.087076	-14.648212	+13.379469	+10.264901	+10.264901	104	18	0
6.520	+0.000000	-0.136471	+0.159400	-1.021192	+14.532872	+13.840830	+10.264901	+10.264901	104	18	0
6.530	+0.000000	-0.150588	+0.157056	-0.977270	+14.532872	+13.033449	+10.264901	+10.264901	103	18	0
6.540	+0.000000	-0.136471	+0.157056	-0.911387	+14.532872	+13.840830	+10.264901	+10.264901	102	18	0
6.550	+0.000000	-0.142745	+0.154712	-0.878445	+14.532872	+13.379469	+10.264901	+10.264901	102	18	0
6.560	+0.000000	-0.150588	+0.154712	-0.856484	+14.186851	+13.379469	+10.264901	+10.264901	102	18	0
6.570	+0.000000	-0.142745	+0.157056	-0.823542	+14.186851	+13.840830	+10.264901	+10.264901	103	18	0
6.580	+0.000000	-0.156863	+0.157056	-0.724717	+14.186851	+13.033449	+10.264901	+10.264901	103	18	0
6.590	+0.000000	-0.150588	+0.157056	-0.680795	+14.186851	+13.379469	+10.264901	+10.264901	103	18	0
6.600	+0.000000	-0.156863	+0.161744	-0.614912	+13.840830	+13.379469	+10.264901	+10.264901	105	18	0
6.610	+0.000000	-0.156863	+0.093765	-0.581970	+14.186851	+13.033449	+10.264901	+10.264901	108	57	0
6.620	+0.000000	-0.177255	+0.091421	-0.527067	+13.379469	+12.687428	+10.264901	+10.264901	110	60	0
6.630	+0.000000	-0.156863	+0.096109	-0.483145	+13.840830	+13.379469	+10.264901	+10.264901	111	60	0
6.640	+0.000000	-0.150588	+0.112518	-0.439223	+13.840830	+13.840830	+10.264901	+10.264901	112	51	0
6.650	+0.000000	-0.150588	+0.124238	-0.428242	+13.840830	+13.840830	+10.264901	+10.264901	118	51	0
6.660	+0.000000	-0.142745	+0.133615	-0.318436	+13.840830	+14.186851	+10.264901	+10.264901	122	51	0
6.670	+0.000000	-0.150588	+0.133615	-0.318436	+13.840830	+13.840830	+10.264901	+10.264901	123	51	0
6.680	+0.000000	-0.136471	+0.133615	-0.208631	+13.840830	+14.532872	+10.264901	+10.264901	122	51	0
6.690	+0.000000	-0.136471	+0.133615	-0.153728	+13.840830	+14.532872	+10.264901	+10.264901	122	50	0
6.700	+0.000000	-0.142745	+0.131271	-0.065883	+13.379469	+14.532872	-5.298013	-5.298013	121	51	0
6.710	+0.000000	-0.116078	+0.135959	-0.043922	+14.186851	-14.302191	-3.559603	-3.559603	123	50	0
6.720	+0.000000	-0.116078	+0.140647	-0.010981	+14.186851	-14.302191	-0.827815	-0.745033	126	50	0
6.730	+0.000000	-0.095686	+0.145335	+0.076864	-14.648212	-13.956171	+6.622517	+6.622517	129	50	0
6.740	+0.000000	-0.042353	+0.147679	+0.186670	-13.148789	-12.341407	-10.264901	-10.264901	130	50	0
6.750	+0.000000	+0.153725	+0.150023	+0.296475	-7.727797	-6.574394	-10.264901	-10.264901	130	50	0
6.760	+0.000000	-0.054902	+0.152368	+0.549028	-1.614764	-1.614764	-10.264901	-10.264901	132	50	0
6.770	+0.000000	+0.106667	+0.152368	+0.658834	+2.998847	+2.998847	-10.264901	-10.264901	132	50	0
6.780	+0.000000	+0.194510	+0.154712	+0.658834	+6.459054	+4.613610	-10.264901	-10.264901	133	50	0
6.790	+0.000000	-0.153725	+0.157056	+0.812562	+8.073818	+6.113033	-10.264901	-10.264901	134	50	0
6.800	+0.000000	-0.119216	+0.154712	+0.801581	+8.765859	+7.266436	-10.264901	-10.264901	133	50	0
6.810	+0.000000	-0.078431	+0.154712	+0.856484	+9.919262	+8.419839	-10.264901	-10.264901	133	50	0
6.820	+0.000000	-0.051765	+0.154712	+0.933348	+10.726644	+9.227220	-10.264901	-10.264901	133	50	0
6.830	+0.000000	-0.039216	+0.152368	+0.944329	+10.726644	+9.919262	-10.264901	-10.264901	131	50	0
6.840	+0.000000	+0.001569	+0.150023	+0.977270	+11.880046	+11.072664	-10.264901	-10.264901	130	50	0
6.850	+0.000000	+0.007843	+0.147679	+0.955309	+11.880046	+11.534025	-10.264901	-10.264901	129	50	0
6.860	+0.000000	+0.021961	+0.140647	+0.966290	+11.880046	+12.226067	-10.264901	-10.264901	125	50	0
6.870	+0.000000	+0.048627	+0.133615	+0.966290	+12.226067	+13.379469	-10.264901	-10.264901	122	50	0
6.880	+0.000000	+0.062745	+0.131271	+0.988251	+12.687428	+13.840830	-10.264901	-10.264901	121	50	0
6.890	+0.000000	+0.069020	+0.135959	+1.010212	+13.033449	+13.840830	-10.264901	-10.264901	122	50	0
6.900	+0.000000	+0.083137	+0.138303	+1.010212	+13.033449	+14.532872	-10.264901	-10.264901	123	49	0
6.910	+0.000000	+0.095686	+0.138303	+1.032173	+13.379469	-14.532872	-10.264901	-10.264901	124	50	0
6.920	+0.000000	+0.095686	+0.138303	+1.054134	+13.379469	-14.532872	-10.264901	-10.264901	123	49	0
6.930	+0.000000	+0.109804	+0.133615	+1.010212	+13.840830	-14.186851	-10.264901	-10.264901	121	49	0
6.940	+0.000000	+0.103529	+0.121894	+0.988251	+13.379469	-14.186851	-10.264901	-10.264901	115	49	0
6.950	+0.000000	+0.109804	+0.105485	+0.790601	+13.379469	-13.840830	-10.264901	-10.264901	107	49	0
6.960	+0.000000	+0.130196	+0.105485	+0.713737	+13.840830	-13.033449	-10.264901	-10.264901	106	49	0
6.970	+0.000000	+0.122353	+0.103141	+0.790601	+13.840830	-13.379469	-10.264901	-10.264901	105	49	0
6.980	+0.000000	+0.130196	+0.100797	+0.801581	+14.186851	-13.379469	-10.264901	-10.264901	104	50	0
6.990	+0.000000	+0.122353	+0.103141	+0.911387	+13.840830	-13.379469	-10.264901	-10.264901	105	49	0
7.000	+0.000000	+0.122353	+0.105485	+0.867465	+14.186851	-13.840830	-10.264901	-10.264901	106	49	0
7.010	+0.000000	+0.116078	+0.107829	+0.845503	+13.379469	-13.379469	-10.264901	-10.264901	107	49	0
7.020	+0.000000	+0.116078	+0.107829	+0.845503	+13.840830	-13.840830	-10.264901	-10.264901	108	49	0
7.030	+0.000000	+0.156863	+0.107829	+0.845503	+14.532872	-12.226067	-10.264901	-10.264901	107	49	0
7.040	+0.000000	+0.083137	+0.105485	+0.823542	+12.687428	-14.532872	-10.264901	-10.264901	106	49	0
7.050	+0.000000	+0.122353	+0.103141	+0.856484	+13.840830	-13.379469	-10.264901	-10.264901	104	49	0
7.060	+0.000000	+0.122353	+0.098453	+0.834523	+13.840830	-13.379469	-10.264901	-10.264901	102	49	0
7.070	+0.000000	+0.130196	+0.091421	+0.856484	+13.840830	-13.033449	-10.264901	-10.264901	98	49	0
7.080	+0.000000	+0.130196	+0.089076	+0.845503	+13.840830	-13.033449	-10.264901	-10.264901	97	49	0
7.090	+0.000000	+0.130196	+0.086732	+0.823542	+13.840830	-13.033449	-10.264901	-10.264901	95	49	0
7.100	+0.000000	+0.130196	+0.082044	+0.757659	+14.186851	-13.379469	-10.264901	-10.264901	93	49	0
7.110	+0.000000	+0.136471	+0.082044	+0.757659	+14.186851	-13.033449	-10.264901	-10.264901	93	48	0
7.120	+0.000000	+0.136471	+0.079700	+0.680795	+14.186851	-13.033449	-10.264901	-10.264901	92	49	0
